Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
413	2021-03-30 14:46:23	D14P1	AF1105	13.568	press	thrust	None	Press	0	Press
424	2021-03-30 14:46:23	D14P1	AF1105	13.87	press	thrust	None	Press	0	Press
445	2021-03-30 14:46:23	D14P1	AF1105	14.336	press	right	None	Press	0	Press
454	2021-03-30 14:46:23	D14P1	AF1105	14.569	press	right	None	Press	0	Press
463	2021-03-30 14:46:23	D14P1	AF1105	14.803	press	right	None	Press	0	Press
483	2021-03-30 14:46:23	D14P1	AF1105	15.236	press	right	None	Press	0	Press
494	2021-03-30 14:46:23	D14P1	AF1105	15.536	press	thrust	None	Press	0	Press
506	2021-03-30 14:46:23	D14P1	AF1105	15.87	press	thrust	None	Press	0	Press
518	2021-03-30 14:46:23	D14P1	AF1105	16.136	press	right	None	Press	0	Press
534	2021-03-30 14:46:23	D14P1	AF1105	16.503	press	fire	None	Press	0	Press
555	2021-03-30 14:46:23	D14P1	AF1105	17.103	press	fire	None	Press	0	Press
574	2021-03-30 14:46:23	D14P1	AF1105	17.503	collide	missile_1	fortress	FortressShot	0	GameEvent
577	2021-03-30 14:46:23	D14P1	AF1105	17.568	press	right	None	Press	0	Press
601	2021-03-30 14:46:23	D14P1	AF1105	18.17	press	fire	None	Press	0	Press
603	2021-03-30 14:46:23	D14P1	AF1105	18.172	new_mine	friend	None	NewMine	0	GameEvent
622	2021-03-30 14:46:23	D14P1	AF1105	18.569	collide	missile_0	fortress	FortressShot	0	GameEvent
628	2021-03-30 14:46:23	D14P1	AF1105	18.736	press	left	None	Press	0	Press
636	2021-03-30 14:46:23	D14P1	AF1105	18.936	press	left	None	Press	0	Press
652	2021-03-30 14:46:23	D14P1	AF1105	19.303	press	left	None	Press	0	Press
669	2021-03-30 14:46:23	D14P1	AF1105	19.769	press	fire	None	Press	0	Press
678	2021-03-30 14:46:23	D14P1	AF1105	19.935	press	fire	None	Press	0	Press
680	2021-03-30 14:46:23	D14P1	AF1105	19.936	collide	friend_mine	None	FriendMineDestruction	50	Mine
701	2021-03-30 14:46:23	D14P1	AF1105	20.336	press	right	None	Press	0	Press
741	2021-03-30 14:46:23	D14P1	AF1105	21.403	press	right	None	Press	0	Press
755	2021-03-30 14:46:23	D14P1	AF1105	21.77	press	right	None	Press	0	Press
767	2021-03-30 14:46:23	D14P1	AF1105	22.07	press	fire	None	Press	0	Press
785	2021-03-30 14:46:23	D14P1	AF1105	22.436	press	thrust	None	Press	0	Press
794	2021-03-30 14:46:23	D14P1	AF1105	22.636	collide	missile_0	fortress	FortressShot	0	GameEvent
802	2021-03-30 14:46:23	D14P1	AF1105	22.87	press	left	None	Press	0	Press
814	2021-03-30 14:46:23	D14P1	AF1105	23.17	press	right	None	Press	0	Press
827	2021-03-30 14:46:23	D14P1	AF1105	23.369	bonus_available	None	None	NewBonus	0	GameEvent
834	2021-03-30 14:46:23	D14P1	AF1105	23.603	press	fire	None	Press	0	Press
856	2021-03-30 14:46:23	D14P1	AF1105	24.203	press	thrust	None	Press	0	Press
859	2021-03-30 14:46:23	D14P1	AF1105	24.236	collide	missile_0	fortress	FortressShot	0	GameEvent
881	2021-03-30 14:46:23	D14P1	AF1105	24.736	press	pnts	None	Press	0	Press
883	2021-03-30 14:46:23	D14P1	AF1105	24.736	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
896	2021-03-30 14:46:23	D14P1	AF1105	25.038	new_mine	foe	None	NewMine	0	GameEvent
901	2021-03-30 14:46:23	D14P1	AF1105	25.17	press	right	None	Press	0	Press
917	2021-03-30 14:46:23	D14P1	AF1105	25.503	press	thrust	None	Press	0	Press
920	2021-03-30 14:46:23	D14P1	AF1105	25.57	press	left	None	Press	0	Press
944	2021-03-30 14:46:23	D14P1	AF1105	26.203	press	left	None	Press	0	Press
969	2021-03-30 14:46:23	D14P1	AF1105	26.803	press	iff	None	Press	0	Press
978	2021-03-30 14:46:23	D14P1	AF1105	26.97	press	iff	None	Press	0	Press
984	2021-03-30 14:46:23	D14P1	AF1105	27.07	press	fire	None	Press	0	Press
