Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
203	2021-05-18 18:11:06	D14P2	TT2010	6.553	press	thrust	None	Press	0	Press
209	2021-05-18 18:11:06	D14P2	TT2010	6.719	press	right	None	Press	0	Press
234	2021-05-18 18:11:06	D14P2	TT2010	7.385	press	fire	None	Press	0	Press
246	2021-05-18 18:11:06	D14P2	TT2010	7.619	press	right	None	Press	0	Press
253	2021-05-18 18:11:06	D14P2	TT2010	7.752	collide	missile_0	fortress	FortressShot	0	GameEvent
258	2021-05-18 18:11:06	D14P2	TT2010	7.886	press	fire	None	Press	0	Press
271	2021-05-18 18:11:06	D14P2	TT2010	8.252	press	fire	None	Press	0	Press
275	2021-05-18 18:11:06	D14P2	TT2010	8.286	collide	missile_0	fortress	FortressShot	0	GameEvent
293	2021-05-18 18:11:06	D14P2	TT2010	8.652	collide	missile_0	fortress	FortressShot	0	GameEvent
297	2021-05-18 18:11:06	D14P2	TT2010	8.753	press	fire	None	Press	0	Press
309	2021-05-18 18:11:06	D14P2	TT2010	9.086	press	fire	None	Press	0	Press
316	2021-05-18 18:11:06	D14P2	TT2010	9.186	collide	missile_0	fortress	FortressShot	0	GameEvent
322	2021-05-18 18:11:06	D14P2	TT2010	9.352	press	right	None	Press	0	Press
328	2021-05-18 18:11:06	D14P2	TT2010	9.42	bonus_available	None	None	NewBonus	0	GameEvent
333	2021-05-18 18:11:06	D14P2	TT2010	9.552	collide	missile_0	fortress	FortressShot	0	GameEvent
334	2021-05-18 18:11:06	D14P2	TT2010	9.586	press	fire	None	Press	0	Press
351	2021-05-18 18:11:06	D14P2	TT2010	9.954	press	fire	None	Press	0	Press
357	2021-05-18 18:11:06	D14P2	TT2010	10.052	collide	missile_0	fortress	FortressShot	0	GameEvent
361	2021-05-18 18:11:06	D14P2	TT2010	10.153	press	thrust	None	Press	0	Press
364	2021-05-18 18:11:06	D14P2	TT2010	10.22	press	pnts	None	Press	0	Press
366	2021-05-18 18:11:06	D14P2	TT2010	10.22	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
377	2021-05-18 18:11:06	D14P2	TT2010	10.453	collide	missile_0	fortress	FortressShot	0	GameEvent
391	2021-05-18 18:11:06	D14P2	TT2010	10.719	press	right	None	Press	0	Press
422	2021-05-18 18:11:06	D14P2	TT2010	11.554	new_mine	foe	None	NewMine	0	GameEvent
441	2021-05-18 18:11:06	D14P2	TT2010	12.052	press	shots	None	Press	0	Press
443	2021-05-18 18:11:06	D14P2	TT2010	12.052	shots_bonus_failure	None	None	BonusFailure	-50	Bonus
454	2021-05-18 18:11:06	D14P2	TT2010	12.319	press	right	None	Press	0	Press
466	2021-05-18 18:11:06	D14P2	TT2010	12.653	press	thrust	None	Press	0	Press
