Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
367	2021-03-08 14:37:09	D01P1	MH0507	12	press	thrust	None	Press	0	Press
376	2021-03-08 14:37:09	D01P1	MH0507	12.2	press	right	None	Press	0	Press
414	2021-03-08 14:37:09	D01P1	MH0507	13.266	press	fire	None	Press	0	Press
428	2021-03-08 14:37:09	D01P1	MH0507	13.533	press	right	None	Press	0	Press
432	2021-03-08 14:37:09	D01P1	MH0507	13.6	collide	missile_0	fortress	FortressShot	0	GameEvent
443	2021-03-08 14:37:09	D01P1	MH0507	13.9	press	right	None	Press	0	Press
466	2021-03-08 14:37:09	D01P1	MH0507	14.467	press	fire	None	Press	0	Press
472	2021-03-08 14:37:09	D01P1	MH0507	14.599	press	thrust	None	Press	0	Press
483	2021-03-08 14:37:09	D01P1	MH0507	14.9	collide	missile_0	fortress	FortressShot	0	GameEvent
495	2021-03-08 14:37:09	D01P1	MH0507	15.266	press	right	None	Press	0	Press
522	2021-03-08 14:37:09	D01P1	MH0507	15.933	press	right	None	Press	0	Press
542	2021-03-08 14:37:09	D01P1	MH0507	16.369	new_mine	friend	None	NewMine	0	GameEvent
556	2021-03-08 14:37:09	D01P1	MH0507	16.733	press	fire	None	Press	0	Press
561	2021-03-08 14:37:09	D01P1	MH0507	16.833	press	right	None	Press	0	Press
568	2021-03-08 14:37:09	D01P1	MH0507	16.966	collide	missile_0	fortress	FortressShot	0	GameEvent
589	2021-03-08 14:37:09	D01P1	MH0507	17.533	press	right	None	Press	0	Press
603	2021-03-08 14:37:09	D01P1	MH0507	17.9	press	right	None	Press	0	Press
612	2021-03-08 14:37:09	D01P1	MH0507	18.133	press	right	None	Press	0	Press
628	2021-03-08 14:37:09	D01P1	MH0507	18.5	press	fire	None	Press	0	Press
638	2021-03-08 14:37:09	D01P1	MH0507	18.767	press	thrust	None	Press	0	Press
643	2021-03-08 14:37:09	D01P1	MH0507	18.867	collide	missile_0	fortress	FortressShot	0	GameEvent
650	2021-03-08 14:37:09	D01P1	MH0507	19.065	press	right	None	Press	0	Press
671	2021-03-08 14:37:09	D01P1	MH0507	19.533	press	thrust	None	Press	0	Press
688	2021-03-08 14:37:09	D01P1	MH0507	20	press	right	None	Press	0	Press
