Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
197	2021-03-11 10:13:02	D04P2	LD2501	6.628	press	thrust	None	Press	0	Press
211	2021-03-11 10:13:02	D04P2	LD2501	6.995	press	right	None	Press	0	Press
232	2021-03-11 10:13:02	D04P2	LD2501	7.562	press	fire	None	Press	0	Press
245	2021-03-11 10:13:02	D04P2	LD2501	7.861	press	right	None	Press	0	Press
249	2021-03-11 10:13:02	D04P2	LD2501	7.962	press	thrust	None	Press	0	Press
262	2021-03-11 10:13:02	D04P2	LD2501	8.195	press	fire	None	Press	0	Press
276	2021-03-11 10:13:02	D04P2	LD2501	8.562	press	thrust	None	Press	0	Press
288	2021-03-11 10:13:02	D04P2	LD2501	8.928	press	left	None	Press	0	Press
291	2021-03-11 10:13:02	D04P2	LD2501	8.928	bonus_available	None	None	NewBonus	0	GameEvent
307	2021-03-11 10:13:02	D04P2	LD2501	9.261	press	fire	None	Press	0	Press
318	2021-03-11 10:13:02	D04P2	LD2501	9.562	press	thrust	None	Press	0	Press
339	2021-03-11 10:13:02	D04P2	LD2501	10.095	press	shots	None	Press	0	Press
341	2021-03-11 10:13:02	D04P2	LD2501	10.095	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
347	2021-03-11 10:13:02	D04P2	LD2501	10.195	press	right	None	Press	0	Press
355	2021-03-11 10:13:02	D04P2	LD2501	10.396	press	fire	None	Press	0	Press
371	2021-03-11 10:13:02	D04P2	LD2501	10.796	press	thrust	None	Press	0	Press
375	2021-03-11 10:13:02	D04P2	LD2501	10.895	press	right	None	Press	0	Press
385	2021-03-11 10:13:02	D04P2	LD2501	11.062	press	fire	None	Press	0	Press
387	2021-03-11 10:13:02	D04P2	LD2501	11.064	new_mine	friend	None	NewMine	0	GameEvent
404	2021-03-11 10:13:02	D04P2	LD2501	11.428	press	thrust	None	Press	0	Press
409	2021-03-11 10:13:02	D04P2	LD2501	11.563	press	left	None	Press	0	Press
417	2021-03-11 10:13:02	D04P2	LD2501	11.762	press	left	None	Press	0	Press
437	2021-03-11 10:13:02	D04P2	LD2501	12.228	collide	mine_0	ship	ShipDamage	-50	Flight
510	2021-03-11 10:13:02	D04P2	LD2501	14.195	press	thrust	None	Press	0	Press
512	2021-03-11 10:13:02	D04P2	LD2501	14.228	press	right	None	Press	0	Press
526	2021-03-11 10:13:02	D04P2	LD2501	14.628	press	left	None	Press	0	Press
543	2021-03-11 10:13:02	D04P2	LD2501	15.095	press	fire	None	Press	0	Press
569	2021-03-11 10:13:02	D04P2	LD2501	15.761	press	fire	None	Press	0	Press
590	2021-03-11 10:13:02	D04P2	LD2501	16.295	press	thrust	None	Press	0	Press
594	2021-03-11 10:13:02	D04P2	LD2501	16.362	press	left	None	Press	0	Press
604	2021-03-11 10:13:02	D04P2	LD2501	16.662	press	fire	None	Press	0	Press
626	2021-03-11 10:13:02	D04P2	LD2501	17.228	press	fire	None	Press	0	Press
