Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
826	2019-10-21 19:32:24	D14P2	EB2307	27.421	press	thrust	None	Press	0	Press
842	2019-10-21 19:32:24	D14P2	EB2307	27.722	press	right	None	Press	0	Press
873	2019-10-21 19:32:24	D14P2	EB2307	28.655	press	right	None	Press	0	Press
898	2019-10-21 19:32:24	D14P2	EB2307	29.289	press	fire	None	Press	0	Press
919	2019-10-21 19:32:24	D14P2	EB2307	29.789	press	right	None	Press	0	Press
927	2019-10-21 19:32:24	D14P2	EB2307	29.989	press	fire	None	Press	0	Press
942	2019-10-21 19:32:24	D14P2	EB2307	30.388	collide	missile_1	fortress	FortressShot	0	GameEvent
987	2019-10-21 19:32:24	D14P2	EB2307	31.589	press	thrust	None	Press	0	Press
994	2019-10-21 19:32:24	D14P2	EB2307	31.707	new_mine	friend	None	NewMine	0	GameEvent
1024	2019-10-21 19:32:24	D14P2	EB2307	32.522	press	left	None	Press	0	Press
1036	2019-10-21 19:32:24	D14P2	EB2307	32.755	press	fire	None	Press	0	Press
1047	2019-10-21 19:32:24	D14P2	EB2307	32.955	collide	friend_mine	None	FriendMineDestruction	50	Mine
1067	2019-10-21 19:32:24	D14P2	EB2307	33.455	press	right	None	Press	0	Press
1091	2019-10-21 19:32:24	D14P2	EB2307	34.055	press	fire	None	Press	0	Press
1107	2019-10-21 19:32:24	D14P2	EB2307	34.488	press	right	None	Press	0	Press
1115	2019-10-21 19:32:24	D14P2	EB2307	34.689	press	fire	None	Press	0	Press
1129	2019-10-21 19:32:24	D14P2	EB2307	34.921	collide	missile_1	fortress	FortressShot	0	GameEvent
1139	2019-10-21 19:32:24	D14P2	EB2307	35.222	press	right	None	Press	0	Press
1147	2019-10-21 19:32:24	D14P2	EB2307	35.389	press	fire	None	Press	0	Press
1156	2019-10-21 19:32:24	D14P2	EB2307	35.588	collide	missile_1	fortress	FortressShot	0	GameEvent
1175	2019-10-21 19:32:24	D14P2	EB2307	36.021	press	right	None	Press	0	Press
1210	2019-10-21 19:32:24	D14P2	EB2307	36.921	press	fire	None	Press	0	Press
1220	2019-10-21 19:32:24	D14P2	EB2307	37.155	collide	missile_0	fortress	FortressShot	0	GameEvent
1231	2019-10-21 19:32:24	D14P2	EB2307	37.488	press	right	None	Press	0	Press
1257	2019-10-21 19:32:24	D14P2	EB2307	38.043	new_mine	friend	None	NewMine	0	GameEvent
