Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
272	2021-04-29 16:57:17	D04P2	EV1810	8.869	press	thrust	None	Press	0	Press
282	2021-04-29 16:57:17	D04P2	EV1810	9.17	press	right	None	Press	0	Press
309	2021-04-29 16:57:17	D04P2	EV1810	9.803	press	fire	None	Press	0	Press
322	2021-04-29 16:57:17	D04P2	EV1810	10.169	press	right	None	Press	0	Press
330	2021-04-29 16:57:17	D04P2	EV1810	10.336	press	fire	None	Press	0	Press
350	2021-04-29 16:57:17	D04P2	EV1810	10.769	collide	missile_1	fortress	FortressShot	0	GameEvent
355	2021-04-29 16:57:17	D04P2	EV1810	10.903	press	fire	None	Press	0	Press
369	2021-04-29 16:57:17	D04P2	EV1810	11.236	bonus_available	None	None	NewBonus	0	GameEvent
373	2021-04-29 16:57:17	D04P2	EV1810	11.37	press	right	None	Press	0	Press
383	2021-04-29 16:57:17	D04P2	EV1810	11.502	press	fire	None	Press	0	Press
395	2021-04-29 16:57:17	D04P2	EV1810	11.803	press	pnts	None	Press	0	Press
397	2021-04-29 16:57:17	D04P2	EV1810	11.803	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
409	2021-04-29 16:57:17	D04P2	EV1810	12.103	collide	missile_1	fortress	FortressShot	0	GameEvent
412	2021-04-29 16:57:17	D04P2	EV1810	12.169	press	fire	None	Press	0	Press
434	2021-04-29 16:57:17	D04P2	EV1810	12.669	press	right	None	Press	0	Press
444	2021-04-29 16:57:17	D04P2	EV1810	12.903	press	fire	None	Press	0	Press
466	2021-04-29 16:57:17	D04P2	EV1810	13.406	new_mine	friend	None	NewMine	0	GameEvent
467	2021-04-29 16:57:17	D04P2	EV1810	13.436	press	thrust	None	Press	0	Press
475	2021-04-29 16:57:17	D04P2	EV1810	13.569	press	fire	None	Press	0	Press
482	2021-04-29 16:57:17	D04P2	EV1810	13.703	collide	missile_1	fortress	FortressShot	0	GameEvent
498	2021-04-29 16:57:17	D04P2	EV1810	14.136	press	left	None	Press	0	Press
520	2021-04-29 16:57:17	D04P2	EV1810	14.636	press	right	None	Press	0	Press
525	2021-04-29 16:57:17	D04P2	EV1810	14.736	press	fire	None	Press	0	Press
533	2021-04-29 16:57:17	D04P2	EV1810	14.869	collide	friend_mine	None	FriendMineDestruction	50	Mine
548	2021-04-29 16:57:17	D04P2	EV1810	15.169	press	right	None	Press	0	Press
553	2021-04-29 16:57:17	D04P2	EV1810	15.27	press	right	None	Press	0	Press
567	2021-04-29 16:57:17	D04P2	EV1810	15.57	press	fire	None	Press	0	Press
579	2021-04-29 16:57:17	D04P2	EV1810	15.87	press	right	None	Press	0	Press
593	2021-04-29 16:57:17	D04P2	EV1810	16.236	press	fire	None	Press	0	Press
614	2021-04-29 16:57:17	D04P2	EV1810	16.703	press	right	None	Press	0	Press
623	2021-04-29 16:57:17	D04P2	EV1810	16.937	press	fire	None	Press	0	Press
630	2021-04-29 16:57:17	D04P2	EV1810	17.07	collide	missile_1	fortress	FortressShot	0	GameEvent
658	2021-04-29 16:57:17	D04P2	EV1810	17.769	press	fire	None	Press	0	Press
661	2021-04-29 16:57:17	D04P2	EV1810	17.803	collide	missile_0	fortress	FortressShot	0	GameEvent
680	2021-04-29 16:57:17	D04P2	EV1810	18.304	press	right	None	Press	0	Press
694	2021-04-29 16:57:17	D04P2	EV1810	18.602	press	fire	None	Press	0	Press
699	2021-04-29 16:57:17	D04P2	EV1810	18.635	collide	missile_0	fortress	FortressShot	0	GameEvent
725	2021-04-29 16:57:17	D04P2	EV1810	19.436	press	fire	None	Press	0	Press
729	2021-04-29 16:57:17	D04P2	EV1810	19.504	collide	missile_0	fortress	FortressShot	0	GameEvent
751	2021-04-29 16:57:17	D04P2	EV1810	19.938	new_mine	foe	None	NewMine	0	GameEvent
765	2021-04-29 16:57:17	D04P2	EV1810	20.336	collide	missile_0	fortress	FortressShot	0	GameEvent
