Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
486	2021-03-26 12:35:21	D05P1	CD1003	15.997	press	thrust	None	Press	0	Press
493	2021-03-26 12:35:21	D05P1	CD1003	16.198	press	right	None	Press	0	Press
532	2021-03-26 12:35:21	D05P1	CD1003	17.264	press	left	None	Press	0	Press
557	2021-03-26 12:35:21	D05P1	CD1003	17.897	press	right	None	Press	0	Press
570	2021-03-26 12:35:21	D05P1	CD1003	18.264	press	fire	None	Press	0	Press
583	2021-03-26 12:35:21	D05P1	CD1003	18.598	press	right	None	Press	0	Press
609	2021-03-26 12:35:21	D05P1	CD1003	19.298	press	right	None	Press	0	Press
621	2021-03-26 12:35:21	D05P1	CD1003	19.598	press	fire	None	Press	0	Press
636	2021-03-26 12:35:21	D05P1	CD1003	19.864	collide	missile_0	fortress	FortressShot	0	GameEvent
655	2021-03-26 12:35:21	D05P1	CD1003	20.464	press	right	None	Press	0	Press
663	2021-03-26 12:35:21	D05P1	CD1003	20.566	new_mine	foe	None	NewMine	0	GameEvent
676	2021-03-26 12:35:21	D05P1	CD1003	20.864	press	fire	None	Press	0	Press
685	2021-03-26 12:35:21	D05P1	CD1003	21.063	collide	missile_0	fortress	FortressShot	0	GameEvent
700	2021-03-26 12:35:21	D05P1	CD1003	21.53	press	right	None	Press	0	Press
721	2021-03-26 12:35:21	D05P1	CD1003	22.031	press	fire	None	Press	0	Press
731	2021-03-26 12:35:21	D05P1	CD1003	22.264	collide	missile_0	fortress	FortressShot	0	GameEvent
762	2021-03-26 12:35:21	D05P1	CD1003	23.164	press	right	None	Press	0	Press
804	2021-03-26 12:35:21	D05P1	CD1003	24.398	press	right	None	Press	0	Press
807	2021-03-26 12:35:21	D05P1	CD1003	24.464	press	iff	None	Press	0	Press
815	2021-03-26 12:35:21	D05P1	CD1003	24.63	press	iff	None	Press	0	Press
828	2021-03-26 12:35:21	D05P1	CD1003	24.831	press	fire	None	Press	0	Press
838	2021-03-26 12:35:21	D05P1	CD1003	25.03	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
852	2021-03-26 12:35:21	D05P1	CD1003	25.364	press	right	None	Press	0	Press
863	2021-03-26 12:35:21	D05P1	CD1003	25.697	press	fire	None	Press	0	Press
874	2021-03-26 12:35:21	D05P1	CD1003	25.799	bonus_available	None	None	NewBonus	0	GameEvent
884	2021-03-26 12:35:21	D05P1	CD1003	26.098	collide	missile_0	fortress	FortressShot	0	GameEvent
904	2021-03-26 12:35:21	D05P1	CD1003	26.731	press	right	None	Press	0	Press
920	2021-03-26 12:35:21	D05P1	CD1003	27.098	press	fire	None	Press	0	Press
933	2021-03-26 12:35:21	D05P1	CD1003	27.397	collide	missile_0	fortress	FortressShot	0	GameEvent
963	2021-03-26 12:35:21	D05P1	CD1003	28.231	press	right	None	Press	0	Press
977	2021-03-26 12:35:21	D05P1	CD1003	28.631	press	fire	None	Press	0	Press
996	2021-03-26 12:35:21	D05P1	CD1003	29.098	press	right	None	Press	0	Press
1011	2021-03-26 12:35:21	D05P1	CD1003	29.498	press	fire	None	Press	0	Press
1023	2021-03-26 12:35:21	D05P1	CD1003	29.797	collide	missile_1	fortress	FortressShot	0	GameEvent
1033	2021-03-26 12:35:21	D05P1	CD1003	29.931	bonus_available	None	None	NewBonus	0	GameEvent
1040	2021-03-26 12:35:21	D05P1	CD1003	30.099	new_mine	friend	None	NewMine	0	GameEvent
1053	2021-03-26 12:35:21	D05P1	CD1003	30.497	press	right	None	Press	0	Press
1057	2021-03-26 12:35:21	D05P1	CD1003	30.598	press	shots	None	Press	0	Press
1059	2021-03-26 12:35:21	D05P1	CD1003	30.598	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
1076	2021-03-26 12:35:21	D05P1	CD1003	30.93	press	right	None	Press	0	Press
1091	2021-03-26 12:35:21	D05P1	CD1003	31.33	press	fire	None	Press	0	Press
1100	2021-03-26 12:35:21	D05P1	CD1003	31.563	press	right	None	Press	0	Press
1121	2021-03-26 12:35:21	D05P1	CD1003	32.064	press	fire	None	Press	0	Press
1141	2021-03-26 12:35:21	D05P1	CD1003	32.663	press	right	None	Press	0	Press
1157	2021-03-26 12:35:21	D05P1	CD1003	32.997	press	fire	None	Press	0	Press
1170	2021-03-26 12:35:21	D05P1	CD1003	33.298	collide	missile_1	fortress	FortressShot	0	GameEvent
1183	2021-03-26 12:35:21	D05P1	CD1003	33.697	press	right	None	Press	0	Press
1195	2021-03-26 12:35:21	D05P1	CD1003	33.93	press	fire	None	Press	0	Press
1214	2021-03-26 12:35:21	D05P1	CD1003	34.397	collide	friend_mine	None	FriendMineDestruction	50	Mine
1227	2021-03-26 12:35:21	D05P1	CD1003	34.697	press	right	None	Press	0	Press
