Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1516	2018-06-06 17:01:54	D03P1	HI0310	50.204	press	thrust	None	Press	0	Press
1533	2018-06-06 17:01:54	D03P1	HI0310	50.637	press	right	None	Press	0	Press
1571	2018-06-06 17:01:54	D03P1	HI0310	51.703	press	right	None	Press	0	Press
1614	2018-06-06 17:01:54	D03P1	HI0310	52.937	press	right	None	Press	0	Press
1633	2018-06-06 17:01:54	D03P1	HI0310	53.403	press	fire	None	Press	0	Press
1646	2018-06-06 17:01:54	D03P1	HI0310	53.703	collide	missile_0	fortress	FortressShot	0	GameEvent
1664	2018-06-06 17:01:54	D03P1	HI0310	54.203	press	left	None	Press	0	Press
1668	2018-06-06 17:01:54	D03P1	HI0310	54.251	new_mine	friend	None	NewMine	0	GameEvent
1690	2018-06-06 17:01:54	D03P1	HI0310	54.836	press	right	None	Press	0	Press
1727	2018-06-06 17:01:54	D03P1	HI0310	55.869	press	right	None	Press	0	Press
1747	2018-06-06 17:01:54	D03P1	HI0310	56.369	press	fire	None	Press	0	Press
1763	2018-06-06 17:01:54	D03P1	HI0310	56.803	collide	missile_0	fortress	FortressShot	0	GameEvent
1769	2018-06-06 17:01:54	D03P1	HI0310	56.969	press	right	None	Press	0	Press
1792	2018-06-06 17:01:54	D03P1	HI0310	57.603	press	fire	None	Press	0	Press
1809	2018-06-06 17:01:54	D03P1	HI0310	58.037	press	right	None	Press	0	Press
1811	2018-06-06 17:01:54	D03P1	HI0310	58.037	collide	friend_mine	None	FriendMineDestruction	50	Mine
1852	2018-06-06 17:01:54	D03P1	HI0310	59.103	press	right	None	Press	0	Press
1881	2018-06-06 17:01:54	D03P1	HI0310	59.837	press	right	None	Press	0	Press
1923	2018-06-06 17:01:54	D03P1	HI0310	61.003	press	right	None	Press	0	Press
1949	2018-06-06 17:01:54	D03P1	HI0310	61.603	collide	shell	0	ShipDamage	-50	Flight
1953	2018-06-06 17:01:54	D03P1	HI0310	61.67	press	left	None	Press	0	Press
1964	2018-06-06 17:01:54	D03P1	HI0310	61.969	press	left	None	Press	0	Press
2008	2018-06-06 17:01:54	D03P1	HI0310	63.152	new_mine	friend	None	NewMine	0	GameEvent
2009	2018-06-06 17:01:54	D03P1	HI0310	63.169	press	right	None	Press	0	Press
2041	2018-06-06 17:01:54	D03P1	HI0310	64.003	press	left	None	Press	0	Press
